Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
SURRES03DEL03,32.0,4.8,21.186884,72.793616,21.246884,72.853616,03-04-2022,22:55,23:05,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27
CHENRES07DEL03,32.0,4.5,13.081878,80.248519,13.171878,80.338519,14-03-2022,0.791666667,19:15,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,30
BANGRES06DEL01,33.0,4.9,12.979096,77.640625,13.089096,77.750625,27-03-2022,22:40,22:55,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,26
VADRES20DEL02,25.0,4.6,22.311358,73.164798,22.391358,73.244798,23-03-2022,17:40,17:55,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,28
JAPRES08DEL03,27.0,4.8,26.910262,75.783013,27.000262,75.873013,25-03-2022,23:35,23:50,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,10
INDORES17DEL02,39.0,4.5,22.761226,75.887522,22.841226,75.967522,23-03-2022,22:15,22:20,Cloudy,Low,1,Meal,motorcycle,1.0,No,Urban,31
RANCHIRES09DEL03,27.0,4.7,23.351058,85.325731,23.411058,85.385731,17-03-2022,21:40,21:45,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,26
AGRRES19DEL03,24.0,4.8,0.0,0.0,0.06,0.06,17-02-2022,18:55,0.791666667,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21
RANCHIRES15DEL02,33.0,4.7,23.369746,85.33982,23.499746,85.46982,06-03-2022,19:50,20:05,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28
BHPRES07DEL01,25.0,4.8,0.0,0.0,0.07,0.07,18-02-2022,19:15,19:25,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,49
ALHRES15DEL03,32.0,4.8,25.449872,81.836167,25.589872,81.976167,18-02-2022,0.791666667,19:10,Windy,Medium,0,Drinks,motorcycle,1.0,Yes,Urban,40
LUDHRES17DEL01,26.0,4.8,30.893384,75.821202,30.933384,75.861202,15-02-2022,15:10,15:15,Cloudy,Medium,2,Snack,scooter,0.0,No,Urban,10
SURRES02DEL01,22.0,4.8,21.186608,72.794136,21.296608,72.904136,10-03-2022,22:15,22:30,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28
RANCHIRES17DEL02,32.0,4.7,23.374878,85.335739,23.504878,85.465739,20-03-2022,21:35,21:50,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,26
COIMBRES20DEL01,21.0,5.0,10.994136,76.963303,11.034136,77.003303,05-03-2022,16:40,16:50,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,15
ALHRES11DEL01,35.0,4.9,0.0,0.0,0.01,0.01,13-02-2022,08:20,08:25,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17
JAPRES06DEL01,31.0,3.9,26.911927,75.797282,27.021927,75.907282,02-03-2022,22:15,22:25,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,31
RANCHIRES08DEL01,25.0,4.6,23.353783,85.326967,23.463783,85.436967,02-03-2022,23:20,23:30,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,12
MUMRES05DEL02,39.0,4.9,18.927584,72.832585,18.947584,72.852585,11-03-2022,11:45,11:55,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,46
RANCHIRES15DEL01,20.0,4.8,23.369746,85.33982,23.409746,85.37982,28-03-2022,16:10,16:15,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29
INDORES18DEL03,27.0,4.7,22.753839,75.897429,22.843839,75.987429,20-03-2022,20:40,20:50,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,36
SURRES19DEL01,36.0,4.6,21.149669,72.772629,21.259669,72.882629,18-03-2022,20:35,20:50,Cloudy,Jam,0,Snack,motorcycle,3.0,No,Urban,50
INDORES16DEL03,26.0,4.7,22.744648,75.894377,22.804648,75.954377,03-03-2022,18:40,18:50,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21
JAPRES15DEL02,32.0,4.2,26.891191,75.802083,26.971191,75.882083,31-03-2022,21:50,0.916666667,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,46
PUNERES04DEL03,31.0,4.8,18.51421,73.838429,18.54421,73.868429,05-04-2022,22:35,22:45,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,16
KOLRES04DEL01,35.0,4.4,22.538731,88.364878,22.608731,88.434878,18-02-2022,17:15,17:30,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,37
HYDRES06DEL01,32.0,4.6,17.455894,78.375467,17.565894,78.485467,04-03-2022,19:30,19:40,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,25
KOLRES15DEL02,25.0,5.0,22.552672,88.352885,22.572672,88.372885,13-02-2022,08:35,08:40,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,16
VADRES08DEL03,28.0,4.9,0.0,0.0,0.09,0.09,14-03-2022,19:35,19:45,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29
INDORES11DEL01,36.0,4.1,22.751234,75.88949,22.861234,75.99949,18-03-2022,21:45,0.916666667,Windy,Jam,0,Drinks,motorcycle,0.0,Yes,Metropolitian,52
HYDRES06DEL01,30.0,4.9,17.455894,78.375467,17.525894,78.445467,27-03-2022,22:55,23:10,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,21
COIMBRES18DEL01,24.0,4.4,11.02091,76.940432,11.13091,77.050432,20-03-2022,21:45,0.916666667,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,32
PUNERES010DEL02,38.0,4.1,18.539299,73.897902,18.589299,73.947902,30-03-2022,22:45,22:55,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28
CHENRES19DEL03,33.0,4.9,12.986047,80.218114,13.076047,80.308114,02-04-2022,22:15,22:25,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,26
KOLRES04DEL03,28.0,4.7,22.538731,88.364878,22.568731,88.394878,17-02-2022,22:40,22:55,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,14
SURRES04DEL02,36.0,4.7,21.173493,72.801953,21.253493,72.881953,08-03-2022,23:40,23:45,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21
ALHRES07DEL02,24.0,4.9,-25.449659,81.839744,25.579659,81.969744,18-02-2022,23:20,23:25,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27
SURRES06DEL02,33.0,4.6,21.185047,72.80859,21.205047,72.82859,01-04-2022,08:55,09:10,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,26
BHPRES20DEL02,33.0,3.7,23.235123,77.398886,23.315123,77.478886,16-02-2022,21:10,21:15,Stormy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,44
RANCHIRES16DEL01,34.0,4.3,23.371292,85.327872,23.381292,85.337872,05-03-2022,11:20,11:25,Windy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,33
MUMRES12DEL02,36.0,4.8,19.207222,72.972281,19.337222,73.102281,06-04-2022,17:10,17:25,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,31
RANCHIRES02DEL01,32.0,3.5,0.0,0.0,0.11,0.11,08-03-2022,21:35,21:45,Stormy,Jam,1,Snack,scooter,0.0,No,Urban,35
BHPRES01DEL02,28.0,4.9,23.211529,77.419399,23.231529,77.439399,11-02-2022,11:20,11:25,Windy,High,2,Buffet,scooter,0.0,No,Metropolitian,26
JAPRES14DEL02,35.0,4.7,26.88842,75.800689,26.96842,75.880689,20-03-2022,20:20,20:30,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30
DEHRES07DEL03,37.0,4.9,30.362686,78.06889,30.452686,78.15889,14-02-2022,21:10,21:15,Windy,Jam,2,Meal,scooter,1.0,No,Urban,25
KOLRES17DEL02,24.0,4.6,22.569358,88.433452,22.649358,88.513452,12-02-2022,22:40,22:45,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,21
COIMBRES14DEL03,32.0,4.7,11.003681,76.975525,11.063681,77.035525,13-03-2022,19:15,19:25,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20
COIMBRES14DEL02,39.0,4.5,11.003681,76.975525,11.053681,77.025525,21-03-2022,20:10,20:20,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,27
COIMBRES03DEL02,37.0,4.8,11.025083,77.015393,11.105083,77.095393,14-03-2022,19:50,19:55,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,35
HYDRES04DEL02,37.0,4.8,17.411028,78.329645,17.541028,78.459645,02-03-2022,23:15,23:30,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Urban,25
HYDRES02DEL03,30.0,4.7,17.41233,78.449654,17.50233,78.539654,20-03-2022,23:25,23:30,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,21
VADRES14DEL02,33.0,4.8,22.311603,73.165012,22.331603,73.185012,01-03-2022,10:55,11:05,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,14
VADRES20DEL02,28.0,4.5,22.311358,73.164798,22.441358,73.294798,16-03-2022,0.833333333,20:15,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25
COIMBRES17DEL03,37.0,4.6,11.026117,76.944652,11.086117,77.004652,26-03-2022,22:55,23:10,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,26
MYSRES16DEL01,26.0,4.7,12.316967,76.603067,12.426967,76.713067,27-03-2022,23:15,23:20,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23
RANCHIRES07DEL02,25.0,4.8,23.359407,85.325055,23.489407,85.455055,12-03-2022,18:20,18:35,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34
COIMBRES05DEL01,21.0,4.3,11.022169,76.999594,11.092169,77.069594,02-03-2022,0.833333333,20:05,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,33
VADRES13DEL03,38.0,4.6,22.310237,73.158921,22.340237,73.188921,11-03-2022,22:45,0.958333333,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,22
AGRRES08DEL02,33.0,4.6,27.160934,78.044095,27.240934,78.124095,16-02-2022,18:20,18:25,Sunny,Medium,2,Snack,scooter,1.0,No,Urban,25
INDORES20DEL01,35.0,4.7,22.732225,75.874765,22.772225,75.914765,28-03-2022,14:30,14:40,Sunny,High,1,Buffet,motorcycle,0.0,No,Metropolitian,24
MYSRES02DEL03,28.0,4.7,12.304569,76.643622,12.334569,76.673622,01-04-2022,17:30,17:40,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,29
COIMBRES07DEL01,22.0,4.7,10.96185,76.971082,11.03185,77.041082,12-03-2022,23:55,1,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,18
VADRES04DEL02,23.0,4.6,0.0,0.0,0.02,0.02,11-03-2022,11:10,11:15,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27
BANGRES11DEL01,34.0,4.0,12.934365,77.616155,12.944365,77.626155,09-03-2022,10:35,10:45,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22
VADRES12DEL03,35.0,4.6,0.0,0.0,0.09,0.09,02-04-2022,18:20,18:25,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32
JAPRES09DEL02,37.0,3.8,26.911378,75.789034,27.041378,75.919034,12-03-2022,17:20,17:30,Windy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,36
MYSRES02DEL02,20.0,4.6,12.304569,76.643622,12.384569,76.723622,18-03-2022,20:40,20:55,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,38
PUNERES02DEL02,37.0,4.8,18.55144,73.804855,18.57144,73.824855,09-03-2022,09:25,09:35,Windy,Low,2,Buffet,scooter,1.0,No,Urban,25
COIMBRES15DEL01,26.0,4.8,11.006686,76.951736,11.076686,77.021736,12-03-2022,20:35,20:45,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30
HYDRES13DEL01,27.0,4.6,17.431477,78.40035,17.471477,78.44035,01-03-2022,14:25,14:30,Sunny,High,2,Buffet,scooter,0.0,No,Urban,18
MUMRES08DEL01,28.0,4.7,19.065838,72.832658,19.175838,72.942658,02-03-2022,22:15,22:30,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20
PUNERES01DEL03,36.0,4.6,18.569156,73.774723,18.599156,73.804723,09-03-2022,22:30,22:35,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22
MUMRES12DEL01,39.0,4.3,19.207222,72.972281,19.247222,73.012281,11-03-2022,12:50,0.541666667,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,31
INDORES13DEL01,21.0,4.9,22.745049,75.892471,22.855049,76.002471,10-03-2022,18:50,0.791666667,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,28
SURRES12DEL02,28.0,4.7,21.183434,72.814492,21.313434,72.944492,08-03-2022,21:35,21:45,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37
MYSRES17DEL03,26.0,4.8,12.326356,76.619103,12.386356,76.679103,07-03-2022,20:20,20:25,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Urban,26
DEHRES02DEL01,26.0,4.9,0.0,0.0,0.07,0.07,18-02-2022,0.958333333,23:15,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,29
KOLRES12DEL01,34.0,4.8,22.551084,88.354127,22.591084,88.394127,13-02-2022,12:20,12:30,Sunny,High,1,Buffet,scooter,1.0,No,Metropolitian,20
BANGRES12DEL02,34.0,4.9,12.939496,77.625999,13.019496,77.705999,04-04-2022,22:55,23:05,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,23
JAPRES13DEL03,26.0,4.6,26.846156,75.8023,26.936156,75.8923,06-03-2022,21:45,21:50,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,23
SURRES03DEL03,33.0,4.3,21.186884,72.793616,21.246884,72.853616,19-03-2022,19:45,19:55,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,34
BANGRES07DEL01,34.0,4.9,12.978453,77.643685,13.018453,77.683685,17-03-2022,14:35,14:45,Stormy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,30
CHENRES17DEL02,31.0,3.9,13.045479,80.23311,13.175479,80.36311,18-03-2022,22:35,22:40,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,37
RANCHIRES17DEL03,39.0,4.7,23.374878,85.335739,23.404878,85.365739,26-03-2022,0.875,21:05,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,29
LUDHRES12DEL02,32.0,4.9,30.893244,75.821817,30.943244,75.871817,11-02-2022,21:20,21:25,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,16
PUNERES18DEL02,35.0,5.0,18.593481,73.785901,18.723481,73.915901,02-04-2022,21:50,21:55,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,27
VADRES04DEL02,27.0,5.0,0.0,0.0,0.08,0.08,04-03-2022,22:50,23:05,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,21
INDORES010DEL03,35.0,4.3,22.75004,75.902847,22.84004,75.992847,29-03-2022,19:35,19:40,Sandstorms,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,52
MYSRES16DEL02,20.0,4.7,12.316967,76.603067,12.396967,76.683067,12-03-2022,20:20,20:30,Cloudy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,46
RANCHIRES14DEL02,30.0,4.6,0.0,0.0,0.13,0.13,31-03-2022,18:50,19:05,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,20
COIMBRES03DEL02,24.0,2.8,11.025083,77.015393,11.105083,77.095393,18-03-2022,22:55,23:05,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,42
RANCHIRES14DEL02,37.0,4.7,0.0,0.0,0.02,0.02,01-03-2022,10:25,10:35,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,19
MUMRES08DEL01,26.0,3.9,19.065838,72.832658,19.075838,72.842658,01-04-2022,0.5,12:05,Sunny,High,0,Buffet,motorcycle,1.0,Yes,Urban,49
GOARES17DEL01,32.0,4.9,15.496162,73.825364,15.506162,73.835364,17-02-2022,0.416666667,10:15,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22
MUMRES03DEL03,35.0,4.7,19.22384,72.841347,19.25384,72.871347,03-03-2022,0.916666667,22:15,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,16
BANGRES01DEL01,20.0,4.5,12.933284,77.615428,12.973284,77.655428,03-03-2022,16:45,16:50,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23
HYDRES13DEL01,33.0,5.0,17.431477,78.40035,17.501477,78.47035,06-03-2022,18:45,18:50,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,42
BANGRES05DEL01,36.0,5.0,12.970324,77.645748,13.010324,77.685748,11-03-2022,16:15,16:20,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,17
PUNERES02DEL01,27.0,4.7,18.55144,73.804855,18.59144,73.844855,30-03-2022,16:25,16:35,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28
MYSRES06DEL01,34.0,4.8,12.323994,76.626167,12.433994,76.736167,10-03-2022,0.75,18:10,Stormy,Medium,2,Snack,electric_scooter,0.0,No,Urban,20
PUNERES08DEL01,25.0,4.9,18.53408,73.89852,18.64408,74.00852,20-03-2022,20:20,20:25,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Urban,21
GOARES12DEL01,25.0,4.8,15.516833,73.768172,15.626833,73.878172,12-02-2022,21:25,21:30,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,15
JAPRES19DEL02,22.0,4.3,26.913726,75.75282,26.993726,75.83282,14-03-2022,17:55,0.75,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,39
KOLRES16DEL01,29.0,4.9,22.539129,88.365507,22.549129,88.375507,13-02-2022,10:50,11:05,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19
MYSRES13DEL01,38.0,5.0,12.310972,76.659264,12.380972,76.729264,16-03-2022,21:10,21:20,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,44
JAPRES13DEL03,29.0,4.0,26.846156,75.8023,26.876156,75.8323,24-03-2022,20:40,20:50,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,36
JAPRES11DEL02,33.0,4.3,26.90294,75.793007,26.98294,75.873007,08-03-2022,23:30,23:45,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,34
SURRES09DEL02,38.0,4.6,21.175975,72.795503,21.305975,72.925503,23-03-2022,0.833333333,20:05,Sandstorms,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,54
INDORES13DEL03,34.0,4.7,22.745049,75.892471,22.775049,75.922471,01-04-2022,0.916666667,22:05,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,29
BANGRES11DEL03,25.0,4.7,12.934365,77.616155,12.994365,77.676155,19-03-2022,22:55,23:10,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,12
RANCHIRES17DEL03,20.0,5.0,23.374878,85.335739,23.404878,85.365739,17-03-2022,17:45,17:50,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,10
PUNERES09DEL03,31.0,4.0,18.536562,73.896485,18.626562,73.986485,18-03-2022,20:30,20:40,Fog,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,43
BANGRES01DEL02,36.0,3.8,12.933284,77.615428,13.063284,77.745428,12-03-2022,20:20,20:25,Windy,Jam,2,Meal,motorcycle,2.0,No,Urban,33
HYDRES010DEL01,26.0,4.7,17.428294,78.404423,17.538294,78.514423,12-03-2022,18:30,18:45,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,16
MUMRES04DEL02,26.0,4.7,19.254567,72.848923,19.384567,72.978923,02-03-2022,17:30,17:40,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24
MUMRES06DEL02,25.0,4.9,19.055831,72.833984,19.105831,72.883984,19-03-2022,17:45,0.75,Fog,Medium,2,Meal,scooter,0.0,No,Urban,10
AGRRES09DEL01,23.0,4.6,0.0,0.0,0.11,0.11,12-02-2022,23:15,23:25,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,29
INDORES010DEL02,21.0,4.7,22.75004,75.902847,22.83004,75.982847,25-03-2022,19:55,0.833333333,Fog,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,42
CHENRES19DEL02,23.0,4.8,12.986047,80.218114,13.066047,80.298114,02-04-2022,18:50,0.791666667,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,16
AGRRES07DEL03,36.0,5.0,27.160934,78.044095,27.300934,78.184095,16-02-2022,20:50,20:55,Fog,Jam,2,Drinks,scooter,3.0,No,Metropolitian,44
COIMBRES12DEL03,35.0,4.7,11.000762,76.981876,11.060762,77.041876,30-03-2022,23:55,24:05:00,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22
RANCHIRES17DEL01,27.0,4.9,23.374878,85.335739,23.444878,85.405739,06-04-2022,17:55,18:05,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31
SURRES16DEL03,26.0,4.6,21.160437,72.774209,21.220437,72.834209,26-03-2022,0.833333333,20:10,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,27
JAPRES07DEL02,34.0,4.6,26.766536,75.837333,26.816536,75.887333,01-04-2022,18:40,18:55,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,28
VADRES20DEL01,36.0,5.0,22.311358,73.164798,22.381358,73.234798,31-03-2022,19:55,20:05,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35
MUMRES05DEL01,35.0,4.9,18.927584,72.832585,18.937584,72.842585,17-03-2022,08:25,08:30,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,18
INDORES07DEL01,24.0,4.8,22.722634,75.886959,22.732634,75.896959,15-03-2022,11:30,11:45,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,19
CHENRES05DEL02,21.0,4.6,13.058616,80.264151,13.078616,80.284151,05-04-2022,0.458333333,11:15,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,13
BHPRES12DEL02,38.0,4.9,0.0,0.0,0.13,0.13,12-02-2022,22:35,22:45,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,27
MYSRES04DEL02,38.0,4.9,12.3085,76.665808,12.3285,76.685808,09-03-2022,0.416666667,10:15,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29
INDORES01DEL02,34.0,4.8,22.695207,75.866059,22.775207,75.946059,02-04-2022,19:20,19:30,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Urban,49
VADRES17DEL02,32.0,4.8,0.0,0.0,0.13,0.13,10-03-2022,1,24:10:00,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,22
MYSRES19DEL02,33.0,4.7,12.334022,76.618203,12.354022,76.638203,19-03-2022,09:30,09:45,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,26
AURGRES15DEL01,31.0,4.8,19.878028,75.317475,19.948028,75.387475,16-02-2022,22:50,22:55,Stormy,Low,1,Meal,scooter,0.0,No,Urban,19
PUNERES15DEL01,31.0,4.9,18.636215,73.751081,18.646215,73.761081,30-03-2022,09:25,09:35,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22
MYSRES010DEL02,33.0,4.8,12.321214,76.621094,12.341214,76.641094,26-03-2022,10:30,10:45,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16
BHPRES09DEL03,29.0,4.8,0.0,0.0,0.03,0.03,15-02-2022,21:30,21:35,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,24
JAPRES09DEL03,26.0,5.0,26.911378,75.789034,26.971378,75.849034,15-03-2022,23:40,23:55,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,12
VADRES19DEL02,31.0,4.6,22.311844,73.165081,22.361844,73.215081,11-03-2022,20:45,20:50,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16
INDORES15DEL01,39.0,4.9,22.760072,75.892574,22.870072,76.002574,31-03-2022,21:10,21:15,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44
BANGRES15DEL02,29.0,4.9,12.975377,77.696664,13.025377,77.746664,03-04-2022,23:50,23:55,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,17
JAPRES20DEL03,37.0,4.9,26.956431,75.776649,27.016431,75.836649,30-03-2022,20:20,20:25,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,17
VADRES05DEL01,24.0,4.7,22.310526,73.170937,22.380526,73.240937,16-03-2022,23:30,23:35,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26
AURGRES15DEL01,32.0,4.5,19.878028,75.317475,19.918028,75.357475,13-02-2022,0.541666667,13:10,Cloudy,High,2,Buffet,scooter,1.0,No,Metropolitian,25
ALHRES05DEL02,32.0,5.0,25.457687,81.835585,25.507687,81.885585,17-02-2022,17:30,17:35,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,28
JAPRES19DEL02,21.0,4.5,26.913726,75.75282,26.963726,75.80282,01-04-2022,20:55,21:05,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27
BANGRES08DEL02,38.0,5.0,12.906229,77.596791,13.036229,77.726791,27-03-2022,0.875,21:10,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35
BANGRES18DEL02,36.0,4.9,12.913041,77.683237,12.993041,77.763237,29-03-2022,21:20,21:35,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36
MUMRES08DEL01,30.0,4.5,19.065838,72.832658,19.135838,72.902658,16-03-2022,23:15,23:20,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,20
MYSRES05DEL03,34.0,4.5,12.323978,76.627961,12.353978,76.657961,03-04-2022,20:40,20:45,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,28
MYSRES18DEL03,26.0,4.6,12.337928,76.617889,12.397928,76.677889,01-03-2022,23:45,1,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Urban,10
MYSRES02DEL01,27.0,4.7,12.304569,76.643622,12.314569,76.653622,05-03-2022,08:40,08:45,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,14
INDORES12DEL03,32.0,3.9,22.74806,75.8934,22.83806,75.9834,04-03-2022,20:55,0.875,Stormy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,32
AURGRES03DEL01,27.0,5.0,19.874733,75.353942,19.884733,75.363942,11-02-2022,09:15,09:30,Fog,Low,1,Snack,scooter,0.0,No,Urban,16
INDORES14DEL03,21.0,5.0,22.761593,75.886362,22.821593,75.946362,28-03-2022,21:20,21:25,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31
